,address_id,place_type_id,room_type_id,number_of_persons_id,number_of_offers,average_rating,max_rating,min_rating
1122,120,18,607,1,1,8.5,8.5,8.5
1123,120,18,356,1,1,8.5,8.5,8.5
1124,120,18,223,1,1,8.5,8.5,8.5
1125,120,18,309,1,1,8.5,8.5,8.5
1126,120,18,181,1,1,8.5,8.5,8.5
1127,120,18,1134,1,1,8.5,8.5,8.5
1128,120,18,659,9,1,8.5,8.5,8.5
1129,120,18,729,0,1,8.5,8.5,8.5
1130,120,18,967,4,1,8.5,8.5,8.5
1131,120,18,737,1,1,8.5,8.5,8.5
1132,147,18,25,1,1,9.3,9.3,9.3
1133,147,18,762,1,1,9.3,9.3,9.3
1134,147,18,475,3,1,9.3,9.3,9.3
1135,147,18,1379,1,1,9.3,9.3,9.3
1136,35,18,555,1,1,8.6,8.6,8.6
1137,35,18,181,1,1,8.6,8.6,8.6
1138,35,18,743,5,1,8.6,8.6,8.6
1139,35,18,498,3,1,8.6,8.6,8.6
1140,35,18,1159,0,1,8.6,8.6,8.6
1141,35,18,1477,2,1,8.6,8.6,8.6
1142,35,18,737,1,1,8.6,8.6,8.6
1143,68,18,382,1,1,9.4,9.4,9.4
1144,68,18,1082,1,1,9.4,9.4,9.4
1145,68,18,1620,2,1,8.0,8.0,8.0
1146,68,18,1161,2,1,9.4,9.4,9.4
1147,68,18,1243,1,1,9.4,9.4,9.4
1148,142,18,607,1,1,9.1,9.1,9.1
1149,142,18,607,3,1,9.3,9.3,9.3
1150,142,18,658,0,1,9.1,9.1,9.1
1151,142,18,404,2,1,9.3,9.3,9.3
1152,142,18,692,3,1,9.9,9.9,9.9
1153,142,18,1322,1,1,9.0,9.0,9.0
1154,142,18,973,3,1,9.1,9.1,9.1
1155,142,18,842,1,1,9.1,9.1,9.1
1156,142,18,1669,1,1,9.1,9.1,9.1
1157,142,18,975,1,1,9.1,9.1,9.1
1158,142,18,274,0,1,9.1,9.1,9.1
1159,142,18,931,1,1,9.1,9.1,9.1
1160,142,18,938,2,1,9.9,9.9,9.9
1161,142,18,1477,2,1,9.1,9.1,9.1
1162,142,18,350,2,1,9.9,9.9,9.9
1163,142,18,738,1,1,9.1,9.1,9.1
1164,138,18,796,1,1,9.1,9.1,9.1
1165,138,18,612,2,1,9.1,9.1,9.1
1166,138,18,309,1,1,9.1,9.1,9.1
1167,138,18,326,4,1,9.1,9.1,9.1
1168,138,18,28,3,1,9.5,9.5,9.5
1169,138,18,758,2,1,9.5,9.5,9.5
1170,138,18,392,1,1,9.5,9.5,9.5
1171,138,18,690,2,1,9.5,9.5,9.5
1172,138,18,1480,2,1,9.5,9.5,9.5
1173,138,18,289,3,1,9.5,9.5,9.5
1174,138,18,604,1,1,9.5,9.5,9.5
1175,83,18,1188,1,1,9.6,9.6,9.6
1176,83,18,796,1,1,9.7,9.7,9.7
1177,83,18,776,1,1,9.7,9.7,9.7
1178,83,18,1158,0,1,9.7,9.7,9.7
1179,83,18,965,1,1,9.6,9.6,9.6
1180,83,18,181,1,1,9.6,9.6,9.6
1181,83,18,66,1,1,9.7,9.7,9.7
1182,83,18,720,1,1,9.7,9.7,9.7
1183,83,18,120,1,1,9.7,9.7,9.7
1184,83,18,1559,0,1,9.7,9.7,9.7
1185,154,18,1572,1,1,9.3,9.3,9.3
1186,154,18,408,1,1,9.3,9.3,9.3
1187,154,18,536,4,1,9.3,9.3,9.3
1188,154,18,712,1,1,9.3,9.3,9.3
1189,154,18,795,2,1,9.3,9.3,9.3
1190,154,18,1546,1,1,9.3,9.3,9.3
1191,154,18,198,1,1,9.3,9.3,9.3
1192,21,18,612,2,1,8.5,8.5,8.5
1193,21,18,631,3,1,8.5,8.5,8.5
1194,21,18,1421,1,1,9.7,9.7,9.7
1195,21,18,842,1,1,8.5,8.5,8.5
1196,21,18,120,1,1,8.5,8.5,8.5
1197,21,18,90,1,1,9.7,9.7,9.7
1198,21,18,136,1,1,9.7,9.7,9.7
1199,21,18,1427,1,1,9.7,9.7,9.7
1200,21,18,737,1,1,9.7,9.7,9.7
1201,60,18,512,1,1,8.5,8.5,8.5
1202,60,18,821,2,1,9.1,9.1,9.1
1203,60,18,1176,1,1,9.5,9.5,9.5
1204,60,18,581,3,1,9.5,9.5,9.5
1205,60,18,1280,3,1,9.3,9.3,9.3
1206,60,18,1006,3,1,9.3,9.3,9.3
1207,60,18,1133,1,1,9.7,9.7,9.7
1208,60,18,587,1,1,9.3,9.3,9.3
1209,60,18,193,1,1,9.5,9.5,9.5
1210,60,18,1312,1,1,8.0,8.0,8.0
1211,60,18,272,1,1,9.4,9.4,9.4
1212,60,18,645,2,1,9.3,9.3,9.3
1213,60,18,338,2,1,9.5,9.5,9.5
1214,60,18,178,0,1,9.1,9.1,9.1
1215,60,18,178,1,1,9.6,9.6,9.6
1216,60,18,422,1,1,9.6,9.6,9.6
1217,60,18,422,2,1,9.2,9.2,9.2
1218,60,18,1166,3,1,9.2,9.2,9.2
1219,60,18,607,2,1,9.4,9.4,9.4
1220,60,18,404,1,1,8.7,8.7,8.7
1221,60,18,404,3,1,9.4,9.4,9.4
1222,60,18,1209,1,1,8.5,8.5,8.5
1223,60,18,35,1,1,9.8,9.8,9.8
1224,60,18,1425,3,1,8.6,8.6,8.6
1225,60,18,1125,1,1,9.4,9.4,9.4
1226,60,18,438,2,1,9.1,9.1,9.1
1227,60,18,889,1,1,9.1,9.1,9.1
1228,60,18,1056,1,1,8.6,8.6,8.6
1229,60,18,19,1,1,9.4,9.4,9.4
1230,60,18,692,4,1,9.0,9.0,9.0
1231,60,18,612,1,1,9.4,9.4,9.4
1232,60,18,965,1,1,9.4,9.4,9.4
1233,60,18,1214,1,1,8.9,8.9,8.9
1234,60,18,402,1,1,9.7,9.7,9.7
1235,60,18,554,3,1,8.9,8.9,8.9
1236,60,18,429,1,1,9.7,9.7,9.7
1237,60,18,14,1,1,9.4,9.4,9.4
1238,60,18,1296,1,1,9.7,9.7,9.7
1239,60,18,902,1,1,9.4,9.4,9.4
1240,60,18,902,2,1,9.6,9.6,9.6
1241,60,18,144,1,1,9.4,9.4,9.4
1242,60,18,359,4,1,9.0,9.0,9.0
1243,60,18,102,1,1,9.7,9.7,9.7
1244,60,18,475,3,1,8.5,8.5,8.5
1245,60,18,973,1,1,9.4,9.4,9.4
1246,60,18,430,1,1,9.7,9.7,9.7
1247,60,18,430,4,1,9.1,9.1,9.1
1248,60,18,466,10,1,9.5,9.5,9.5
1249,60,18,294,3,1,9.2,9.2,9.2
1250,60,18,245,1,1,9.1,9.1,9.1
1251,60,18,69,1,1,9.6,9.6,9.6
1252,60,18,720,3,1,9.0,9.0,9.0
1253,60,18,579,1,1,9.3,9.3,9.3
1254,60,18,1045,1,1,9.3,9.3,9.3
1255,60,18,969,2,1,9.3,9.3,9.3
1256,60,18,1141,1,1,8.0,8.0,8.0
1257,60,18,1221,1,1,9.5,9.5,9.5
1258,60,18,685,1,1,9.5,9.5,9.5
1259,60,18,1224,3,1,9.5,9.5,9.5
1260,60,18,1421,1,1,9.4,9.4,9.4
1261,60,18,230,1,1,9.5,9.5,9.5
1262,60,18,11,1,1,9.5,9.5,9.5
1263,60,18,1231,1,1,9.5,9.5,9.5
1264,60,18,505,1,1,9.4,9.4,9.4
1265,60,18,860,3,1,8.6,8.6,8.6
1266,60,18,1623,1,1,9.5,9.5,9.5
1267,60,18,979,1,1,9.7,9.7,9.7
1268,60,18,499,2,1,9.1,9.1,9.1
1269,60,18,688,1,1,8.6,8.6,8.6
1270,60,18,1211,1,1,8.6,8.6,8.6
1271,60,18,1388,1,1,8.6,8.6,8.6
1272,60,18,1304,1,1,8.6,8.6,8.6
1273,60,18,140,1,1,8.6,8.6,8.6
1274,60,18,412,1,1,8.6,8.6,8.6
1275,60,18,841,1,1,8.6,8.6,8.6
1276,60,18,961,1,1,8.6,8.6,8.6
1277,60,18,1025,1,1,8.6,8.6,8.6
1278,60,18,1635,2,1,9.1,9.1,9.1
1279,60,18,1515,1,1,9.5,9.5,9.5
1280,60,18,182,1,1,9.4,9.4,9.4
1281,60,18,842,1,1,9.6,9.6,9.6
1282,60,18,504,1,1,9.6,9.6,9.6
1283,60,18,225,1,1,9.2,9.2,9.2
1284,60,18,882,3,1,8.9,8.9,8.9
1285,60,18,433,4,1,8.9,8.9,8.9
1286,60,18,1669,1,1,9.2,9.2,9.2
1287,60,18,1476,1,1,9.7,9.7,9.7
1288,60,18,52,1,1,9.7,9.7,9.7
1289,60,18,810,1,1,9.3,9.3,9.3
1290,60,18,1429,1,1,9.4,9.4,9.4
1291,60,18,1636,1,1,8.5,8.5,8.5
1292,60,18,204,0,1,9.7,9.7,9.7
1293,60,18,506,0,1,8.9,8.9,8.9
1294,60,18,993,1,1,8.9,8.9,8.9
1295,60,18,799,1,1,8.9,8.9,8.9
1296,60,18,1526,1,1,9.4,9.4,9.4
1297,60,18,1662,3,1,9.2,9.2,9.2
1298,60,18,148,1,1,9.4,9.4,9.4
1299,60,18,1559,0,1,9.6,9.6,9.6
1300,60,18,651,4,1,8.9,8.9,8.9
1301,60,18,394,3,1,8.9,8.9,8.9
1302,60,18,1383,2,1,8.9,8.9,8.9
1303,60,18,1396,1,1,9.4,9.4,9.4
1304,60,18,90,2,1,8.8,8.8,8.8
1305,60,18,967,1,1,8.6,8.6,8.6
1306,60,18,111,1,1,8.5,8.5,8.5
1307,60,18,1223,3,1,9.0,9.0,9.0
1308,60,18,698,1,1,9.8,9.8,9.8
1309,60,18,1606,1,1,9.4,9.4,9.4
1310,60,18,23,2,1,8.9,8.9,8.9
1311,60,18,938,2,1,8.8,8.8,8.8
1312,60,18,811,1,1,9.4,9.4,9.4
1313,60,18,1138,3,1,9.3,9.3,9.3
1314,60,18,912,1,1,9.3,9.3,9.3
1315,60,18,1241,1,1,9.5,9.5,9.5
1316,60,18,970,2,1,9.5,9.5,9.5
1317,60,18,737,0,1,9.0,9.0,9.0
1318,60,18,1021,3,1,8.5,8.5,8.5
1319,60,18,742,1,1,9.5,9.5,9.5
1320,60,18,514,17,1,9.0,9.0,9.0
1321,60,18,167,3,1,9.3,9.3,9.3
1322,60,18,529,3,1,9.3,9.3,9.3
1323,60,18,753,7,1,8.6,8.6,8.6
1324,29,18,436,2,1,8.3,8.3,8.3
1325,29,18,976,1,1,8.3,8.3,8.3
1326,29,18,47,1,1,8.3,8.3,8.3
1327,29,18,901,1,1,8.3,8.3,8.3
1328,29,18,123,1,1,8.3,8.3,8.3
1329,29,18,368,1,1,8.3,8.3,8.3
1330,29,18,1462,1,1,9.3,9.3,9.3
1331,29,18,309,1,1,8.5,8.5,8.5
1332,29,18,400,12,1,8.6,8.6,8.6
1333,29,18,1421,2,1,9.4,9.4,9.4
1334,29,18,394,1,1,9.4,9.4,9.4
1335,29,18,13,2,1,8.3,8.3,8.3
1336,29,18,1422,2,1,8.3,8.3,8.3
1337,29,18,1092,2,1,8.3,8.3,8.3
1338,29,18,904,2,1,8.3,8.3,8.3
1339,29,18,1427,1,1,8.5,8.5,8.5
1340,29,18,928,2,1,8.5,8.5,8.5
1341,155,18,692,1,1,9.7,9.7,9.7
1342,155,18,749,1,1,9.7,9.7,9.7
1343,159,18,1084,2,1,8.6,8.6,8.6
1344,159,18,25,1,1,8.6,8.6,8.6
1345,159,18,893,1,1,9.1,9.1,9.1
1346,159,18,258,1,1,8.6,8.6,8.6
1347,159,18,1425,3,1,8.6,8.6,8.6
1348,159,18,1136,3,1,9.1,9.1,9.1
1349,159,18,120,1,1,9.1,9.1,9.1
1350,159,18,926,7,1,9.1,9.1,9.1
1351,159,18,840,2,1,9.1,9.1,9.1
1352,131,18,762,1,1,9.3,9.3,9.3
1353,131,18,720,1,1,9.3,9.3,9.3
1354,131,18,643,1,1,9.3,9.3,9.3
1355,131,18,1145,1,1,9.3,9.3,9.3
1356,112,18,1112,1,1,9.3,9.3,9.3
1357,112,18,967,1,1,9.3,9.3,9.3
1358,112,18,737,1,1,9.3,9.3,9.3
1359,18,18,1373,3,1,9.0,9.0,9.0
1360,18,18,508,2,1,9.2,9.2,9.2
1361,18,18,1178,1,1,8.7,8.7,8.7
1362,18,18,1659,1,1,9.4,9.4,9.4
1363,18,18,692,2,1,9.2,9.2,9.2
1364,18,18,346,1,1,8.7,8.7,8.7
1365,18,18,181,1,1,9.2,9.2,9.2
1366,18,18,1342,1,1,9.3,9.3,9.3
1367,18,18,631,6,1,8.5,8.5,8.5
1368,18,18,430,3,1,9.2,9.2,9.2
1369,18,18,720,2,1,8.5,8.5,8.5
1370,18,18,1046,5,1,8.7,8.7,8.7
1371,18,18,1046,6,1,8.7,8.7,8.7
1372,18,18,1497,3,1,8.7,8.7,8.7
1373,18,18,373,1,1,8.7,8.7,8.7
1374,18,18,72,1,1,8.7,8.7,8.7
1375,18,18,1379,1,1,9.2,9.2,9.2
1376,18,18,92,1,1,8.5,8.5,8.5
1377,18,18,1367,1,1,9.0,9.0,9.0
1378,18,18,993,1,1,9.0,9.0,9.0
1379,18,18,675,3,1,8.7,8.7,8.7
1380,18,18,675,4,1,8.7,8.7,8.7
1381,18,18,712,1,1,9.2,9.2,9.2
1382,18,18,1548,1,1,9.3,9.3,9.3
1383,18,18,954,3,1,8.7,8.7,8.7
1384,18,18,1427,1,1,8.5,8.5,8.5
1385,18,18,488,1,1,9.0,9.0,9.0
1386,18,18,1393,1,1,9.2,9.2,9.2
1387,18,18,278,1,1,8.7,8.7,8.7
1388,18,18,1181,1,1,9.0,9.0,9.0
1389,18,18,1044,1,1,8.7,8.7,8.7
1390,74,18,607,1,1,9.5,9.5,9.5
1391,74,18,950,1,1,9.5,9.5,9.5
1392,74,18,284,1,1,9.5,9.5,9.5
1393,74,18,1399,1,1,9.5,9.5,9.5
1394,74,18,1427,2,1,9.3,9.3,9.3
1395,74,18,753,9,1,9.5,9.5,9.5
1396,152,18,134,1,1,8.7,8.7,8.7
1397,152,18,1178,1,1,8.7,8.7,8.7
1398,152,18,1620,3,1,8.7,8.7,8.7
1399,152,18,1503,1,1,8.7,8.7,8.7
1400,152,18,1314,3,1,8.7,8.7,8.7
1401,152,18,1448,1,1,8.7,8.7,8.7
1402,61,18,1125,3,1,9.2,9.2,9.2
1403,61,18,1503,1,1,9.5,9.5,9.5
1404,61,18,1618,1,1,8.7,8.7,8.7
1405,61,18,631,3,1,9.2,9.2,9.2
1406,61,18,1218,1,1,9.2,9.2,9.2
1407,61,18,500,2,1,9.2,9.2,9.2
1408,61,18,662,1,1,8.7,8.7,8.7
1409,61,18,1569,1,1,8.7,8.7,8.7
1410,61,18,1168,1,1,8.7,8.7,8.7
1411,61,18,1589,1,1,9.2,9.2,9.2
1412,61,18,413,2,1,9.5,9.5,9.5
1413,61,18,1026,2,1,9.5,9.5,9.5
1414,61,18,1638,1,1,9.5,9.5,9.5
1415,5,18,1374,1,1,9.1,9.1,9.1
1416,5,18,995,1,1,9.1,9.1,9.1
1417,5,18,796,1,1,9.1,9.1,9.1
1418,5,18,692,3,1,9.5,9.5,9.5
1419,5,18,14,2,1,9.5,9.5,9.5
1420,5,18,720,2,1,9.5,9.5,9.5
1421,5,18,1569,2,1,9.5,9.5,9.5
1422,5,18,1015,1,1,9.1,9.1,9.1
1423,5,18,23,2,1,9.5,9.5,9.5
1424,5,18,1021,3,1,9.5,9.5,9.5
1425,124,18,120,1,1,9.3,9.3,9.3
1426,124,18,1015,2,1,9.3,9.3,9.3
1427,124,18,712,1,1,9.3,9.3,9.3
1428,70,18,607,1,1,10.0,10.0,10.0
1429,70,18,1503,1,1,10.0,10.0,10.0
1430,70,18,1112,1,1,10.0,10.0,10.0
1431,70,18,737,1,1,10.0,10.0,10.0
1432,166,18,1141,1,1,9.2,9.2,9.2
1433,166,18,498,3,1,9.2,9.2,9.2
1434,166,18,1177,7,1,9.2,9.2,9.2
1435,166,18,1477,2,1,9.2,9.2,9.2
1436,57,18,1285,3,1,9.1,9.1,9.1
1437,57,18,1489,1,1,9.1,9.1,9.1
1438,57,18,120,1,1,9.1,9.1,9.1
1439,57,18,1662,3,1,9.1,9.1,9.1
1440,57,18,1015,2,1,9.1,9.1,9.1
1441,57,18,1648,3,1,9.1,9.1,9.1
1442,77,18,309,1,1,9.4,9.4,9.4
1443,77,18,430,3,1,9.4,9.4,9.4
1444,77,18,394,1,1,9.4,9.4,9.4
1445,16,18,1374,1,1,8.7,8.7,8.7
1446,16,18,612,2,1,8.7,8.7,8.7
1447,16,18,309,1,1,9.1,9.1,9.1
1448,16,18,1192,1,1,8.7,8.7,8.7
1449,16,18,1427,1,1,8.7,8.7,8.7
1450,16,18,1043,1,1,9.1,9.1,9.1
1451,75,18,508,2,1,9.1,9.1,9.1
1452,75,18,1659,1,1,9.1,9.1,9.1
1453,75,18,309,1,1,9.1,9.1,9.1
1454,75,18,631,2,1,9.1,9.1,9.1
1455,75,18,394,5,1,9.1,9.1,9.1
1456,75,18,737,1,1,9.1,9.1,9.1
1457,117,18,422,2,1,8.1,8.1,8.1
1458,117,18,778,3,1,8.1,8.1,8.1
1459,117,18,506,0,1,8.1,8.1,8.1
1460,128,18,778,1,1,9.3,9.3,9.3
1461,128,18,1049,2,1,9.3,9.3,9.3
1462,128,18,144,1,1,9.3,9.3,9.3
1463,128,18,652,1,1,9.3,9.3,9.3
1464,128,18,1253,1,1,9.3,9.3,9.3
1465,128,18,696,1,1,9.3,9.3,9.3
1466,128,18,1223,1,1,9.3,9.3,9.3
1467,161,18,1446,1,1,8.8,8.8,8.8
1468,161,18,607,1,1,8.8,8.8,8.8
1469,161,18,1659,1,1,8.8,8.8,8.8
1470,161,18,1421,1,1,8.8,8.8,8.8
1471,161,18,1135,1,1,8.8,8.8,8.8
1472,54,18,309,1,1,8.6,8.6,8.6
1473,51,18,385,1,1,9.2,9.2,9.2
1474,51,18,430,1,1,9.2,9.2,9.2
1475,51,18,799,1,1,9.2,9.2,9.2
1476,51,18,1043,1,1,9.2,9.2,9.2
1477,51,18,928,2,1,9.2,9.2,9.2
1478,71,18,402,1,1,9.0,9.0,9.0
1479,71,18,1167,3,1,9.0,9.0,9.0
1480,71,18,498,3,1,9.0,9.0,9.0
1481,71,18,840,2,1,9.0,9.0,9.0
1482,71,18,1477,2,1,9.0,9.0,9.0
1483,127,18,1426,0,1,8.7,8.7,8.7
1484,127,18,1166,3,1,8.7,8.7,8.7
1485,127,18,1188,1,1,8.7,8.7,8.7
1486,127,18,555,1,1,8.7,8.7,8.7
1487,127,18,433,3,1,8.7,8.7,8.7
1488,127,18,1477,2,1,8.7,8.7,8.7
1489,127,18,273,2,1,8.7,8.7,8.7
1490,127,18,1638,1,1,8.7,8.7,8.7
1491,127,18,1179,1,1,8.7,8.7,8.7
1492,98,18,607,1,1,9.2,9.2,9.2
1493,98,18,309,1,1,9.2,9.2,9.2
1494,98,18,1104,5,1,9.2,9.2,9.2
1495,98,18,93,2,1,9.2,9.2,9.2
1496,30,18,1120,0,1,8.5,8.5,8.5
1497,30,18,1426,0,1,8.5,8.5,8.5
1498,30,18,965,1,1,8.5,8.5,8.5
1499,30,18,712,1,1,8.5,8.5,8.5
1500,95,18,762,1,1,9.3,9.3,9.3
1501,95,18,631,4,1,9.3,9.3,9.3
1502,95,18,179,3,1,9.3,9.3,9.3
1503,95,18,1177,4,1,9.3,9.3,9.3
1504,95,18,111,1,1,9.3,9.3,9.3
1505,95,18,928,2,1,9.3,9.3,9.3
1506,95,18,1252,2,1,9.3,9.3,9.3
1507,91,18,309,1,1,8.4,8.4,8.4
1508,91,18,882,3,1,8.4,8.4,8.4
1509,91,18,413,2,1,8.4,8.4,8.4
1510,160,18,430,3,1,9.2,9.2,9.2
1511,140,18,951,1,1,9.5,9.5,9.5
1512,140,18,1266,1,1,9.5,9.5,9.5
1513,140,18,1346,5,1,9.5,9.5,9.5
1514,140,18,31,4,1,9.5,9.5,9.5
1515,139,18,893,1,1,9.2,9.2,9.2
1516,139,18,692,1,1,9.2,9.2,9.2
1517,139,18,631,3,1,9.2,9.2,9.2
1518,139,18,394,1,1,9.2,9.2,9.2
1519,118,18,801,1,1,9.0,9.0,9.0
1520,118,18,245,1,1,9.0,9.0,9.0
1521,118,18,779,1,1,9.0,9.0,9.0
1522,118,18,1031,1,1,9.0,9.0,9.0
1523,118,18,868,1,1,9.0,9.0,9.0
1524,132,18,894,1,1,9.3,9.3,9.3
1525,132,18,1084,1,1,8.7,8.7,8.7
1526,132,18,1499,0,1,9.5,9.5,9.5
1527,132,18,1418,2,1,9.3,9.3,9.3
1528,132,18,29,4,1,9.2,9.2,9.2
1529,132,18,1432,3,1,9.2,9.2,9.2
1530,132,18,1335,5,1,9.2,9.2,9.2
1531,132,18,607,1,1,9.1,9.1,9.1
1532,132,18,1425,4,1,8.1,8.1,8.1
1533,132,18,1659,1,1,8.1,8.1,8.1
1534,132,18,317,3,1,9.2,9.2,9.2
1535,132,18,692,1,1,8.4,8.4,8.4
1536,132,18,1049,1,1,8.3,8.3,8.3
1537,132,18,129,1,1,8.7,8.7,8.7
1538,132,18,1342,1,1,8.7,8.7,8.7
1539,132,18,430,2,1,8.0,8.0,8.0
1540,132,18,1430,1,1,9.3,9.3,9.3
1541,132,18,400,4,1,8.7,8.7,8.7
1542,132,18,1281,2,1,9.3,9.3,9.3
1543,132,18,1039,1,1,9.3,9.3,9.3
1544,132,18,720,1,1,8.4,8.4,8.4
1545,132,18,720,2,1,8.3,8.3,8.3
1546,132,18,362,1,1,9.3,9.3,9.3
1547,132,18,1558,1,1,9.3,9.3,9.3
1548,132,18,1058,2,1,9.3,9.3,9.3
1549,132,18,1003,1,1,9.3,9.3,9.3
1550,132,18,1424,0,1,8.7,8.7,8.7
1551,132,18,993,0,1,8.7,8.7,8.7
1552,132,18,1559,0,1,8.9,8.9,8.9
1553,132,18,1015,2,1,8.9,8.9,8.9
1554,132,18,1548,2,1,8.0,8.0,8.0
1555,132,18,704,3,1,8.4,8.4,8.4
1556,132,18,1427,1,1,8.9,8.9,8.9
1557,132,18,698,1,1,8.3,8.3,8.3
1558,132,18,1168,2,1,8.4,8.4,8.4
1559,132,18,928,2,1,9.5,9.5,9.5
1560,132,18,273,3,1,8.7,8.7,8.7
1561,132,18,737,1,1,9.1,9.1,9.1
1562,104,9,624,5,1,8.5,8.5,8.5
1563,104,9,193,1,1,8.5,8.5,8.5
1564,104,9,1335,3,1,9.1,9.1,9.1
1565,104,9,607,1,1,9.1,9.1,9.1
1566,104,9,1659,1,1,9.1,9.1,9.1
1567,104,9,120,1,1,8.5,8.5,8.5
1568,158,9,1503,1,1,9.6,9.6,9.6
1569,158,9,1448,1,1,9.6,9.6,9.6
1570,150,9,607,1,1,9.0,9.0,9.0
1571,150,9,928,2,1,9.0,9.0,9.0
1572,150,9,1448,1,1,9.0,9.0,9.0
1573,60,9,712,1,1,8.1,8.1,8.1
1574,60,9,1104,1,1,8.1,8.1,8.1
1575,60,9,177,3,1,8.1,8.1,8.1
1576,159,9,25,1,1,9.5,9.5,9.5
1577,159,9,555,1,1,9.5,9.5,9.5
1578,159,9,1647,2,1,9.5,9.5,9.5
1579,159,9,1639,2,1,9.5,9.5,9.5
1580,18,9,1503,1,1,8.6,8.6,8.6
1581,18,9,951,1,1,8.6,8.6,8.6
1582,18,9,413,2,1,8.6,8.6,8.6
1583,18,9,1252,2,1,8.6,8.6,8.6
1584,124,9,928,3,1,9.7,9.7,9.7
1585,4,9,35,1,1,10.0,10.0,10.0
1586,4,9,1223,4,1,10.0,10.0,10.0
1587,4,9,1660,1,1,10.0,10.0,10.0
1588,4,9,16,3,1,10.0,10.0,10.0
1589,4,9,1150,5,1,10.0,10.0,10.0
1590,113,9,752,1,1,8.2,8.2,8.2
1591,144,9,555,1,1,8.5,8.5,8.5
1592,144,9,654,2,1,8.5,8.5,8.5
1593,144,9,1609,1,1,8.5,8.5,8.5
1594,144,9,402,1,1,8.5,8.5,8.5
1595,144,9,1147,2,1,8.5,8.5,8.5
1596,139,9,508,2,1,9.2,9.2,9.2
1597,139,9,1236,2,1,9.2,9.2,9.2
1598,139,9,120,1,1,9.2,9.2,9.2
1599,153,9,1469,0,1,10.0,10.0,10.0
1600,153,9,181,1,1,10.0,10.0,10.0
1601,153,9,128,1,1,10.0,10.0,10.0
1602,153,9,659,5,1,10.0,10.0,10.0
1603,60,14,836,5,1,8.7,8.7,8.7
1604,60,14,147,0,1,8.7,8.7,8.7
1605,60,14,820,0,1,9.0,9.0,9.0
1606,60,14,309,1,1,8.7,8.7,8.7
1607,60,14,882,3,1,8.7,8.7,8.7
1608,60,14,575,0,1,9.0,9.0,9.0
1609,60,14,1172,0,1,8.7,8.7,8.7
1610,60,14,572,0,1,8.7,8.7,8.7
1611,60,14,928,2,1,8.7,8.7,8.7
1612,18,14,309,1,1,9.4,9.4,9.4
1613,18,14,353,2,1,9.4,9.4,9.4
1614,18,14,1535,2,1,9.4,9.4,9.4
1615,18,14,966,1,1,9.4,9.4,9.4
1616,18,14,659,3,1,9.0,9.0,9.0
1617,18,14,1307,1,1,9.4,9.4,9.4
1618,18,14,1172,0,1,9.4,9.4,9.4
1619,18,14,120,1,1,9.0,9.0,9.0
1620,18,14,928,2,1,9.4,9.4,9.4
1621,18,14,1199,2,1,9.4,9.4,9.4
1622,18,14,737,1,1,9.4,9.4,9.4
1623,18,14,964,1,1,9.4,9.4,9.4
1624,5,14,94,3,1,9.4,9.4,9.4
1625,5,14,607,1,1,9.4,9.4,9.4
1626,5,14,832,3,1,9.4,9.4,9.4
1627,5,14,612,2,1,9.4,9.4,9.4
1628,5,14,965,1,1,9.4,9.4,9.4
1629,5,14,353,2,1,9.4,9.4,9.4
1630,4,14,181,1,1,9.8,9.8,9.8
1631,4,14,498,3,1,9.8,9.8,9.8
1632,4,14,1159,0,1,9.8,9.8,9.8
1633,4,14,1150,1,1,9.8,9.8,9.8
1634,4,14,1477,2,1,9.8,9.8,9.8
1635,4,14,1179,1,1,9.8,9.8,9.8
1636,144,14,752,2,1,9.4,9.4,9.4
1637,144,14,660,0,1,9.4,9.4,9.4
1638,144,14,1120,0,1,9.4,9.4,9.4
1639,144,14,1426,0,1,9.4,9.4,9.4
1640,144,14,147,0,1,9.4,9.4,9.4
1641,144,14,309,1,1,9.4,9.4,9.4
1642,144,14,762,1,1,9.4,9.4,9.4
1643,144,14,120,1,1,9.4,9.4,9.4
1644,144,14,712,1,1,9.4,9.4,9.4
1645,144,14,737,1,1,9.4,9.4,9.4
1646,144,14,755,3,1,9.4,9.4,9.4
1647,127,14,243,0,1,9.2,9.2,9.2
1648,127,14,193,1,1,9.2,9.2,9.2
1649,127,14,1469,0,1,9.2,9.2,9.2
1650,127,14,1559,0,1,9.5,9.5,9.5
1651,127,14,1181,1,1,9.2,9.2,9.2
1652,165,14,1120,0,1,9.6,9.6,9.6
1653,165,14,638,1,1,9.6,9.6,9.6
1654,165,14,9,1,1,9.6,9.6,9.6
1655,165,14,1178,1,1,9.6,9.6,9.6
1656,165,14,1559,0,1,9.6,9.6,9.6
1657,30,14,1120,0,1,8.7,8.7,8.7
1658,30,14,951,1,1,8.7,8.7,8.7
1659,30,14,181,1,1,8.7,8.7,8.7
1660,30,14,964,0,1,8.7,8.7,8.7
1661,126,14,1426,0,1,8.2,8.2,8.2
1662,126,14,147,0,1,8.2,8.2,8.2
1663,126,14,1188,1,1,8.2,8.2,8.2
1664,126,14,993,1,1,8.2,8.2,8.2
1665,132,14,430,1,1,8.9,8.9,8.9
1666,132,14,430,2,1,8.9,8.9,8.9
1667,132,14,1487,1,1,8.9,8.9,8.9
1668,132,14,1393,1,1,8.9,8.9,8.9
1669,132,14,928,1,1,8.9,8.9,8.9
1670,132,14,755,3,1,8.9,8.9,8.9
1671,0,16,309,1,1,8.5,8.5,8.5
